18060;ARCHE;2;PAPIER;AKTENUMGF-170G;AKTENUMSCH.GFOLIO 170G 365x250;;;100 STK;VE;0.05;32.36;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18061;ARCHE;3;PAPIER;AKTENUMA3-080G;AKTENUMSCHLAG A3 80G 425x305MM;;;100 STK;VE;0.03;24.93;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18062;ARCHE;3;PAPIER;AKTENUMA3-120G;AKTENUMSCHLAG A3 120G 425x305;;;100 STK;VE;0.04;30.68;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18063;ARCHE;3;PAPIER;AKTENUMA3-170G;AKTENUMSCHLAG A3 170G 425x305;;;100 STK;VE;0.05;34.51;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18064;ARCHE;4;PAPIER;AKTENUMA4-240G;AKTENUMSCHLAG A4 240G 305x215;;;100 STK;VE;0.04;54.51;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18065;ARCHE;4;PAPIER;AKTENUMA4-330G;AKTENUMSCHLAG A4 330G 305x215;;;100 STK;VE;0.05;79.87;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18068;ARCHE;5;PAPIER;AKTENUMF-240G;AKTENUMSCHL.FOLIO 240G 345x220;;;100 STK;VE;0.06;70.39;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18069;ARCHE;5;PAPIER;AKTENUMF-330G;AKTENUMSCHL.FOLIO 330G 345x220;;;100 STK;VE;0.08;98.83;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18070;ARCHE;6;PAPIER;AKTENUMGF-240G;AKTENUMSCH.GFOLIO 240G 365x250;;;370X255;VE;0.07;94.20;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18071;ARCHE;6;PAPIER;AKTENUMGF-330G;AKTENUMSCH.GFOLIO 330G 365x250;;;370X255;VE;0.10;127.28;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18066;ARCHE;7;PAPIER;AKTENUMA3-240G;AKTENUMSCHLAG A3 240G 425x305;;;100 STK;VE;0.07;170.90;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18067;ARCHE;7;PAPIER;AKTENUMA3-330G;AKTENUMSCHLAG A3 330G 425x305;;;100 STK;VE;0.10;184.81;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
9363;ARCHE;30;PAPIER;HÜLLE120-09-12;FOTOUMSCHL.F. 9X12CM 120G 3SO;;;100STK;VE;0.00;23.69;1.00;17.17;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
